word,log_occurence
cnida,-9.045083139
opepe,-9.045707218
souts,-9.045738895
cohoe,-9.045908006
zante,-9.046786607
sumis,-9.047420817
whamo,-9.048570444
poaka,-9.048971374
ajiva,-9.049286694
geums,-9.049521205
glaum,-9.049881806
banak,-9.050445653
dowle,-9.050606357
favel,-9.051142958
grese,-9.051357986
arefy,-9.051530406
miros,-9.051836125
dogan,-9.051930771
fusts,-9.052095109
turrs,-9.053464356
jodel,-9.053739187
achoo,-9.053752174
taals,-9.054033256
furol,-9.054235185
blore,-9.054653727
currs,-9.054890793
deffo,-9.055364254
tawai,-9.055461659
bemud,-9.056683949
shirs,-9.057178273
bajan,-9.0574576
rudas,-9.0575053
crare,-9.058083287
sords,-9.05819724
abacs,-9.058316115
kirns,-9.058609438
peery,-9.058784394
dazer,-9.058830026
muset,-9.058980959
slaid,-9.059142467
regos,-9.060276128
javas,-9.060689498
renig,-9.060740341
zoppa,-9.06138876
taxor,-9.061420968
jomos,-9.061494278
ficos,-9.061671273
whort,-9.06228211
tratt,-9.062292942
miffy,-9.062481585
benni,-9.062853088
smaze,-9.062988157
qajaq,-9.063094562
hashy,-9.064754734
nighs,-9.065564741
mokis,-9.065646715
blubs,-9.065946663
thawy,-9.066158854
groof,-9.066322492
nunny,-9.066547498
sycon,-9.067393975
gyppy,-9.068021618
esile,-9.0685187
amaut,-9.069096062
whids,-9.069185896
drent,-9.069276773
blats,-9.06945233
dawen,-9.070089499
ehing,-9.070328319
sleys,-9.070801808
pepos,-9.071031077
gunks,-9.071591801
wiver,-9.072624105
grews,-9.072858663
caups,-9.073280711
sehri,-9.073306062
bisks,-9.073411256
styed,-9.074123992
skags,-9.074714031
sculk,-9.07479207
clits,-9.075047151
ungod,-9.075169939
unsew,-9.075273521
mirks,-9.075649114
pekes,-9.075669268
quich,-9.076441049
niffy,-9.076897218
bundu,-9.076940882
corbe,-9.076942505
scapi,-9.077230909
madid,-9.077350227
jarul,-9.077415679
emeer,-9.077569957
borak,-9.077713441
muggs,-9.07795481
vinic,-9.078100973
flitt,-9.078107419
tossy,-9.078159229
woker,-9.078330287
lammy,-9.078896661
urari,-9.079408579
pokal,-9.079704388
caese,-9.080072399
vimen,-9.080801115
jongs,-9.081172958
seils,-9.082083051
deawy,-9.083469699
pulus,-9.083677252
ginch,-9.083812205
pujah,-9.083957846
donah,-9.084224324
mened,-9.084607488
guyse,-9.084965084
pixes,-9.085209019
unpay,-9.085445293
decko,-9.085564574
pukas,-9.086540734
syker,-9.087540671
hents,-9.088621658
pyxie,-9.08908872
bilby,-9.089186287
dhols,-9.090117155
mumus,-9.090407432
ulans,-9.090942774
gippo,-9.09135331
duroy,-9.092268935
seity,-9.09267593
cagot,-9.093204612
khets,-9.093357685
zills,-9.093760694
newie,-9.094576839
deely,-9.094667369
suets,-9.094974538
balti,-9.09497593
preif,-9.095791245
bucku,-9.096346011
cozie,-9.097146135
debag,-9.097218336
ixnay,-9.097224341
mopsy,-9.097515872
quipo,-9.098269691
escot,-9.098488248
bouns,-9.098499474
goban,-9.098560623
bazoo,-9.099013753
skelf,-9.099564105
oches,-9.099693802
crith,-9.099753362
ripps,-9.099754272
rajes,-9.100223087
softa,-9.102141402
haily,-9.104089429
suent,-9.104409448
zulus,-9.104511804
guyle,-9.104968138
meril,-9.105051321
lytta,-9.106997436
kobos,-9.107030565
fleme,-9.107337532
pluot,-9.107451639
bousy,-9.107649147
uneth,-9.108625863
jakey,-9.108872544
kufis,-9.10964804
gorsy,-9.110490106
gyron,-9.110693162
trets,-9.110818177
pomos,-9.111255357
skear,-9.112589064
shwas,-9.112723827
darre,-9.113119537
hyphy,-9.113618352
garms,-9.114142764
kores,-9.114348888
aarti,-9.115299119
gogga,-9.115314388
pogge,-9.115985549
viers,-9.116440572
prial,-9.116620246
gumps,-9.116666051
nongs,-9.116777567
ksars,-9.117299707
moobs,-9.118247694
motza,-9.118699641
skyte,-9.11885166
imaum,-9.118859356
festy,-9.119484469
docos,-9.119832157
fraim,-9.11995289
afara,-9.1205066
goary,-9.121044911
dikey,-9.121906914
twiny,-9.122037599
arsey,-9.123369064
sculs,-9.123783771
degum,-9.124052859
gauch,-9.124197577
flabs,-9.12426636
garre,-9.124586164
crapy,-9.124980157
schav,-9.125618562
ungag,-9.126503632
loord,-9.126525812
doups,-9.126822528
skers,-9.12703653
omrah,-9.127493562
zerks,-9.127796844
deash,-9.128341151
poted,-9.128345779
anoas,-9.128350452
rindy,-9.128422103
scrog,-9.128437084
meynt,-9.128639065
bhoot,-9.128853282
plyer,-9.129587235
emure,-9.129779886
rello,-9.130538454
piums,-9.131111251
doeks,-9.131115545
slorm,-9.13136109
lisks,-9.131739971
kight,-9.131789084
kench,-9.132149753
rumpo,-9.13237447
bowet,-9.133676789
epopt,-9.134196611
sheal,-9.134234441
soole,-9.134546411
egads,-9.135525084
dibbs,-9.13568755
tawer,-9.135711596
heuch,-9.136105281
halms,-9.136118974
nyaff,-9.136320408
drats,-9.138040757
tuktu,-9.13822568
danks,-9.138594668
cheka,-9.138719342
gaums,-9.139319736
teade,-9.139380119
potae,-9.139572631
carby,-9.140045824
rifty,-9.141075143
darbs,-9.141367352
zygal,-9.142026883
ginzo,-9.142093666
fidos,-9.143218744
sooey,-9.144210598
wanty,-9.144917077
jocos,-9.14556291
hoagy,-9.145816889
kyles,-9.147222529
ohias,-9.148042869
doucs,-9.148047869
bocci,-9.149332539
kaids,-9.149687511
swoun,-9.151538172
trats,-9.151549862
kalif,-9.151592747
wryer,-9.152257968
fagin,-9.152419182
yojan,-9.152553269
yages,-9.152579145
woons,-9.152668462
deair,-9.152818747
ritts,-9.153225506
kukus,-9.154137625
regma,-9.155552104
spelk,-9.15555346
rewth,-9.15556381
scapa,-9.155879811
keeno,-9.157410453
kilty,-9.157427433
nixer,-9.157467582
thewy,-9.157502255
haick,-9.157554294
pirai,-9.157699628
borks,-9.157709887
breys,-9.158435612
courd,-9.159052055
pilow,-9.159409453
dowly,-9.159478529
globy,-9.159638638
ataps,-9.160332744
rumes,-9.161099877
gouch,-9.161328482
hushy,-9.161555556
sweed,-9.162536609
masus,-9.162856659
apeek,-9.163271771
grize,-9.163297558
vapes,-9.163409846
duroc,-9.163584984
cymar,-9.163783371
fyrds,-9.164187254
splog,-9.164601941
chays,-9.165325646
mairs,-9.165476147
newbs,-9.166422004
konks,-9.166709349
gulfy,-9.166810915
heapy,-9.166985957
drere,-9.16724877
glums,-9.167358554
tyees,-9.1676578
kieve,-9.167690522
copsy,-9.168336752
durzi,-9.168948725
gamps,-9.169721786
stoae,-9.170179489
pzazz,-9.170312905
peaze,-9.170723214
mohrs,-9.170833782
donko,-9.171345358
cobza,-9.171425827
mayos,-9.171463458
vakas,-9.1716114
talcy,-9.171618654
voddy,-9.171990239
yowza,-9.172214408
fugus,-9.172458091
soyas,-9.17280651
tsadi,-9.173210068
gilas,-9.173350626
kants,-9.173464693
inerm,-9.173698662
aswim,-9.174179943
leear,-9.17441849
ourie,-9.175067981
juves,-9.175488474
inurn,-9.175585246
gasts,-9.17566465
geyan,-9.176225919
smugs,-9.17671589
cogie,-9.176917909
eched,-9.177074106
gisms,-9.177134924
phizz,-9.177467008
bhais,-9.177542899
guimp,-9.177944988
yeesh,-9.17823369
groks,-9.178282207
loxes,-9.178809324
alcid,-9.18019543
dirke,-9.181107363
ensky,-9.181450788
wauls,-9.182751404
skats,-9.182995795
whiss,-9.183465753
reoil,-9.183674003
kerve,-9.184154559
poyse,-9.184713543
jeely,-9.185019969
daals,-9.186423928
towsy,-9.18649489
wames,-9.186615997
meves,-9.187099431
poove,-9.187558227
siroc,-9.188925384
hahas,-9.188951908
bykes,-9.189703911
blays,-9.190073793
glams,-9.190169144
zibet,-9.19056845
turme,-9.190865658
toged,-9.191202078
skogs,-9.191345208
tavas,-9.191687639
dikas,-9.192199529
snash,-9.192277683
smews,-9.192325106
taits,-9.192980956
mooly,-9.193145546
gucky,-9.193509904
loury,-9.195106533
duxes,-9.195201906
jeffs,-9.195342087
laari,-9.197399486
mincy,-9.19754146
loirs,-9.198631753
quonk,-9.19868268
kavas,-9.199564929
quods,-9.199658412
sagos,-9.199722817
elogy,-9.201061854
hanch,-9.201448704
kauru,-9.202629738
mauds,-9.20268575
feaze,-9.202834624
cymas,-9.202885386
orval,-9.20329696
emule,-9.204714281
bumph,-9.205008828
sewar,-9.205013355
feese,-9.20530528
aalii,-9.205897586
gerle,-9.206390827
agism,-9.206539456
nidor,-9.206652188
swail,-9.206670803
snool,-9.206989209
docht,-9.207125024
oaker,-9.207275082
binit,-9.207525912
mobby,-9.208298102
lemel,-9.208403305
wigga,-9.208452488
motty,-9.208804232
figos,-9.20943101
bakra,-9.20946532
swile,-9.210031104
bokeh,-9.210468835
stowp,-9.210495495
cloop,-9.21056759
gulas,-9.21100514
tewel,-9.211612841
baisa,-9.212515614
fifis,-9.21258039
pelma,-9.212818316
kyaks,-9.213506564
snaws,-9.213556521
biggy,-9.213984335
ooped,-9.21487238
dawks,-9.216601374
tubar,-9.217041544
gurns,-9.217923902
didie,-9.218092341
bevue,-9.218257151
easle,-9.218555071
warby,-9.218938027
kails,-9.219183475
zoons,-9.219262837
cloam,-9.219343377
bambi,-9.219397914
geats,-9.220354096
ogeed,-9.220391265
almeh,-9.220395668
sinky,-9.220821889
ollav,-9.220853664
emeus,-9.221324038
lowne,-9.221563383
elchi,-9.221602307
kanae,-9.221804065
urped,-9.222274061
spewy,-9.222343413
voled,-9.222468084
thurl,-9.222562344
blech,-9.222574113
exies,-9.222576285
cimar,-9.222588305
knuts,-9.223307314
lunts,-9.224008662
craal,-9.224376321
khuds,-9.224403377
semie,-9.224454157
cirls,-9.224612364
moers,-9.224769689
lyard,-9.225227539
aruhe,-9.226798729
dampy,-9.227491497
tolus,-9.227618893
wocks,-9.227825606
nurds,-9.227908449
pruta,-9.227939798
piony,-9.22891576
saice,-9.229236875
flawn,-9.230125038
glibs,-9.230514826
kyars,-9.230680448
skail,-9.231342576
rusas,-9.231726227
wheft,-9.231837634
veney,-9.233479541
jinne,-9.233566978
owres,-9.233604439
decos,-9.234231445
luxed,-9.234372058
bobak,-9.23459893
mhorr,-9.234917906
barye,-9.235104353
soops,-9.235108807
heeze,-9.235379213
benga,-9.235950894
keeve,-9.236179728
triff,-9.236969671
ochry,-9.237069107
mosed,-9.237635191
ydrad,-9.238520657
doved,-9.239100441
zabra,-9.239725144
mahwa,-9.239731729
indew,-9.240659778
ramee,-9.240664732
drony,-9.240952427
wifty,-9.241047429
sadhe,-9.24123747
kembo,-9.242046681
duply,-9.242651779
tharm,-9.242674676
skimo,-9.242730762
kents,-9.244086009
gonks,-9.245099432
fyles,-9.245485675
emmys,-9.246614128
evets,-9.247053541
mouls,-9.248804576
tuyer,-9.249942624
jatos,-9.250091686
alifs,-9.250297176
sauch,-9.250455312
krabs,-9.251761437
staig,-9.252761735
gryke,-9.253249633
lahal,-9.253250646
ycled,-9.253350551
fetas,-9.253599104
prads,-9.254292448
rukhs,-9.254737114
scoup,-9.254942104
azyms,-9.25556414
flaxy,-9.255771144
parev,-9.255778802
foyne,-9.25677946
zaxes,-9.258264476
louma,-9.258414346
dobes,-9.258705297
roist,-9.258791705
coffs,-9.259489025
spoot,-9.259674814
rouls,-9.260892532
skoff,-9.261451236
amoks,-9.261461345
bilgy,-9.261639427
imbar,-9.261971041
liart,-9.262675718
scrae,-9.262772937
foxie,-9.26282653
fenis,-9.262829765
proul,-9.262922411
voars,-9.263181068
hoiks,-9.263266629
roary,-9.264426829
peize,-9.264576308
pirls,-9.265772385
kynds,-9.265801926
gairs,-9.265976771
chavs,-9.266080104
daurs,-9.266682061
pyral,-9.26699684
boogy,-9.267746083
plook,-9.267760518
pozzy,-9.269270795
bhats,-9.269436167
naric,-9.269438531
skart,-9.269519782
absey,-9.270017417
fabby,-9.270883848
miaul,-9.270887944
proke,-9.270897215
tuffe,-9.271068464
kacks,-9.271084902
dript,-9.271865395
whows,-9.271872582
gavot,-9.272171124
grype,-9.27293652
malms,-9.273989514
piing,-9.274003592
ungot,-9.27424441
gooly,-9.274371801
ruggy,-9.274852297
shrow,-9.275164484
droil,-9.275681662
girns,-9.276612587
dearn,-9.27786737
murva,-9.27990212
sneap,-9.280597373
janny,-9.281000775
daker,-9.28148419
rhody,-9.281660841
mauzy,-9.282437604
kohls,-9.282466405
cwtch,-9.282467419
queyn,-9.284871082
wrast,-9.285628458
nikab,-9.285805877
exeme,-9.286183381
traik,-9.286523737
dempt,-9.2877134
metif,-9.288239931
hules,-9.289382795
bahus,-9.289878494
acyls,-9.290150315
bajus,-9.290625353
sauba,-9.292032154
kebar,-9.292103138
knurr,-9.292548998
jalop,-9.292574158
dowds,-9.293956989
bliny,-9.294118765
whift,-9.294488199
hodad,-9.294659826
jasey,-9.294796927
knars,-9.295161216
naunt,-9.295994966
poboy,-9.296434497
quoif,-9.298126986
faffs,-9.298516448
alcos,-9.298710319
nipas,-9.299594051
howks,-9.299741589
ungum,-9.299943309
arled,-9.300033686
sowse,-9.300218533
eskar,-9.300399027
temse,-9.300451309
dahls,-9.300764364
capiz,-9.301610734
coyed,-9.302197193
zooey,-9.303086158
derig,-9.303283913
rotch,-9.303441555
qorma,-9.303779857
reney,-9.304033637
laldy,-9.305943149
conky,-9.306239585
tinty,-9.306777323
waide,-9.308124172
fanos,-9.308269585
bosie,-9.308430884
tanty,-9.308693734
girsh,-9.308873268
laers,-9.309668163
sools,-9.310108685
tichy,-9.310938101
yales,-9.312111759
gooby,-9.312454248
cogue,-9.312557012
gambs,-9.312846096
polks,-9.313301462
speks,-9.313862788
leccy,-9.314429592
doxed,-9.314658902
bevvy,-9.314673713
briks,-9.314735015
gugas,-9.315194374
reird,-9.315319956
imshi,-9.315617068
joles,-9.315688449
noops,-9.315933554
mungs,-9.317881154
oxies,-9.319897404
punce,-9.320219239
fowth,-9.320529169
goety,-9.321189552
waffs,-9.321415808
elmen,-9.321828033
cooer,-9.322060021
ciggy,-9.322497053
azoth,-9.322593335
sewel,-9.323704006
glits,-9.32458518
linny,-9.325328278
goris,-9.326089579
zaida,-9.326760298
imids,-9.326989965
ankhs,-9.327267789
butut,-9.327420042
taish,-9.327757639
nelis,-9.32795434
spait,-9.328231007
teugh,-9.328238408
alods,-9.329098949
nempt,-9.329218033
coofs,-9.329479954
immix,-9.330024209
tynde,-9.330284359
vatus,-9.330878615
gajos,-9.332689061
kaims,-9.333220007
upter,-9.333490834
zooty,-9.33354819
mavie,-9.333716762
malax,-9.333767175
rurps,-9.334148177
yarrs,-9.334516777
neuks,-9.33465536
volae,-9.334706752
zymic,-9.334880072
droke,-9.335877089
toges,-9.336225045
urali,-9.336297031
bivia,-9.336615288
luged,-9.336781776
korus,-9.337081455
clype,-9.337171401
yoker,-9.337401822
roofy,-9.338990381
tahas,-9.339343165
mazey,-9.340365129
kogal,-9.340466091
glout,-9.341122577
macas,-9.342356051
tirls,-9.343483941
dorts,-9.343771059
roupy,-9.344249755
dawed,-9.344342184
scaud,-9.34445791
bingy,-9.345193947
slebs,-9.345701343
towse,-9.345883451
fendy,-9.346181928
kiley,-9.346903225
uplay,-9.348947319
bigos,-9.349740262
taigs,-9.349954068
jobes,-9.350271114
taroc,-9.35046242
roosa,-9.35208372
dimbo,-9.352091032
gonef,-9.352105208
soree,-9.353410108
jagas,-9.353516913
mopus,-9.353922221
gobis,-9.354939832
twoer,-9.355671689
mamee,-9.356252549
ganev,-9.357330887
towie,-9.35790702
buats,-9.35800327
wroke,-9.358487425
milty,-9.359000536
aduki,-9.359094344
rarks,-9.359320433
jerid,-9.360777945
shily,-9.361501748
chiks,-9.362411117
dools,-9.362881058
bagie,-9.362909806
hoyed,-9.363433854
tiyin,-9.36379903
apode,-9.364501769
yrent,-9.364560986
gorps,-9.365479073
cebid,-9.365843018
rurus,-9.366126809
kagus,-9.366409511
rakus,-9.366442033
huers,-9.366885051
kokas,-9.367619825
varec,-9.367969871
zoaea,-9.368140278
dench,-9.36835144
lingy,-9.368868398
maggs,-9.369205704
gighe,-9.369254145
sieth,-9.369265204
brios,-9.369694318
chawk,-9.371437274
flimp,-9.371703602
yirth,-9.37193312
rowie,-9.372186223
tauts,-9.373045442
plues,-9.373815952
sojas,-9.374003653
qursh,-9.375554921
yacks,-9.375757378
bufty,-9.375896206
padle,-9.376135991
flawy,-9.377001824
loofs,-9.377807838
snary,-9.37804034
spyre,-9.378179043
yerks,-9.378244821
ympes,-9.378634586
ceroc,-9.379355209
hoxed,-9.379521541
swapt,-9.379699491
shalm,-9.379798201
dault,-9.380437996
basij,-9.380665141
bepat,-9.380748271
opahs,-9.381338503
saned,-9.381698575
styme,-9.381815126
swees,-9.381886772
vogie,-9.381889917
shris,-9.382900556
scugs,-9.382982812
broos,-9.383408598
swits,-9.383579924
spial,-9.384251254
unket,-9.384580039
pikau,-9.385420421
gryde,-9.385597119
hovea,-9.385772169
dargs,-9.387297805
puers,-9.387882738
pouke,-9.38876212
piets,-9.388922025
googs,-9.389060646
wokka,-9.389169812
cadgy,-9.389787555
leany,-9.390261664
woose,-9.390922405
yomim,-9.391220854
ummas,-9.391736773
vlies,-9.391897186
korat,-9.392606623
shmoe,-9.392767626
bialy,-9.395594564
eruvs,-9.395652159
ombus,-9.396207222
dorrs,-9.39709348
yogee,-9.397393512
shogs,-9.397821897
jagra,-9.398194218
parps,-9.398333248
spoom,-9.398558267
zanza,-9.398860611
krunk,-9.400619219
sokah,-9.400714157
zacks,-9.4011743
satai,-9.401409827
koses,-9.402222824
rubli,-9.402882579
molys,-9.403907081
wamus,-9.403953687
deids,-9.404082743
sowce,-9.406774593
jiffs,-9.408738474
locie,-9.408945267
muist,-9.409723123
boysy,-9.409789882
glias,-9.409893266
derny,-9.410290699
reink,-9.410474154
fraps,-9.410542401
daraf,-9.410702869
uprun,-9.411495379
scups,-9.411504472
shakt,-9.412138888
felch,-9.412521475
cosie,-9.412524821
lolog,-9.413167188
gorms,-9.41363953
stimy,-9.413858122
twank,-9.414043976
urson,-9.41512722
boink,-9.416684668
tousy,-9.416801989
dirls,-9.4171141
azons,-9.417265722
pauas,-9.417330739
tryke,-9.41748166
grovy,-9.418118474
wairs,-9.418230693
perea,-9.418783477
douma,-9.419649308
kytes,-9.420356689
aweto,-9.421379645
samfu,-9.42169459
bawty,-9.421898575
vaute,-9.422060958
leirs,-9.422560951
urbex,-9.422658564
jiber,-9.422702118
janty,-9.422973421
twyer,-9.42330976
vexil,-9.423929707
walty,-9.425473316
kutus,-9.426022862
unlid,-9.426160487
tepas,-9.427043202
retox,-9.427477303
gitch,-9.427656737
mekka,-9.428021643
ajies,-9.428290691
sypes,-9.428358407
mizzy,-9.428360244
pawas,-9.4284179
wuddy,-9.428674667
cundy,-9.428964544
astun,-9.429652376
gryce,-9.43042433
tripy,-9.431831693
spail,-9.432285498
fuffy,-9.432564252
frugs,-9.433263691
glime,-9.433350298
queys,-9.433537677
viold,-9.433679069
plims,-9.433888812
reifs,-9.433982931
vrows,-9.434701613
kades,-9.435321427
gaths,-9.435411466
spaws,-9.435709356
boxty,-9.436478751
sekts,-9.437368757
repps,-9.437693705
hempy,-9.438104215
azyme,-9.438143187
yucko,-9.438721063
burks,-9.439208067
rifte,-9.439377606
lownd,-9.439608035
huias,-9.440347049
skols,-9.440440938
bewig,-9.440936028
noggs,-9.441771558
hyles,-9.441778546
nolls,-9.44283827
renay,-9.443412102
gapos,-9.444358124
seeld,-9.444525811
nerks,-9.44461635
trild,-9.445217604
lunet,-9.445717626
houfs,-9.446030155
elsin,-9.446099495
touze,-9.446366728
teaed,-9.446517173
crogs,-9.448306782
kojis,-9.448584741
hejra,-9.449227644
jeels,-9.449260135
smeke,-9.45002677
winns,-9.450215627
odism,-9.450233037
aleye,-9.45030115
glike,-9.450705113
snies,-9.450772135
mecks,-9.451222906
biont,-9.451880269
azury,-9.452668373
yodle,-9.453011062
sloid,-9.453525244
cymae,-9.453813607
mabes,-9.454301998
socas,-9.454812625
plaps,-9.455497347
spaul,-9.455621026
adoze,-9.455984611
guffs,-9.457844938
lezza,-9.457853563
putid,-9.458236566
dovie,-9.459165861
snibs,-9.45925468
hokis,-9.459616368
filks,-9.46041532
navew,-9.460805405
derns,-9.462008428
scags,-9.46273143
pulik,-9.463080186
oumas,-9.464016526
spaes,-9.464256421
yules,-9.465074076
wenny,-9.465200242
modge,-9.466243679
oonts,-9.466334003
snars,-9.466853704
nagor,-9.467403241
roopy,-9.468166535
haika,-9.468318061
niffs,-9.470154406
skegg,-9.470206863
yests,-9.470432766
amyls,-9.470490145
flaff,-9.470734423
phuts,-9.470954721
ebons,-9.471026472
horks,-9.472488738
mebos,-9.472951299
yauld,-9.473512696
jedis,-9.47353834
gauje,-9.473743764
dwile,-9.473867862
weids,-9.473960592
atimy,-9.47533359
sybbe,-9.475453813
akita,-9.475898416
courb,-9.476281173
aesir,-9.476454319
vulns,-9.476541574
zincy,-9.47663687
yarta,-9.47678739
watap,-9.477328022
hilch,-9.477761342
predy,-9.478373607
ketas,-9.480237207
gelts,-9.481167417
skran,-9.481182366
peyse,-9.481621885
mozes,-9.48184055
fugie,-9.484139401
dowps,-9.484577225
jeons,-9.485315829
drook,-9.485368815
niefs,-9.486046031
steys,-9.486169379
orgic,-9.486423641
mulse,-9.486570228
slojd,-9.487164885
endew,-9.487283679
pechs,-9.487392393
ephas,-9.487607751
feens,-9.487642324
swaly,-9.488671999
zarfs,-9.489955638
unbag,-9.490051856
evohe,-9.490386267
durns,-9.490723006
grebo,-9.491170333
roked,-9.491646595
kelep,-9.491798791
piccy,-9.492437181
myopy,-9.492588388
ravey,-9.494328949
zupas,-9.494831102
teend,-9.495240509
giust,-9.495289698
meous,-9.495985559
pikis,-9.4967703
vaxes,-9.49719023
mowra,-9.498284515
sprug,-9.499528417
feyly,-9.50004523
rewan,-9.50009351
urase,-9.500379009
whews,-9.500595228
chibs,-9.501219374
spule,-9.501619571
urare,-9.502770651
aizle,-9.502813059
jaups,-9.503673823
ouphe,-9.503798217
gynie,-9.50511312
spald,-9.506130053
heame,-9.50652999
boppy,-9.506755324
yupon,-9.508718679
yeads,-9.509959265
sprew,-9.510133597
rosit,-9.510743702
gowls,-9.510927107
neeld,-9.510978062
knubs,-9.51142217
sclim,-9.511467378
ajwan,-9.511785326
accas,-9.511949393
mapau,-9.512220953
menad,-9.512353769
swopt,-9.512878855
zebec,-9.512906845
murls,-9.514372257
ouphs,-9.515225691
enlit,-9.517363961
dowls,-9.518689922
snigs,-9.519034691
bobas,-9.519866083
rozet,-9.519957053
waift,-9.519991657
alews,-9.521242023
ardri,-9.522083809
oorie,-9.52243791
gopik,-9.523571212
sloom,-9.524215487
goors,-9.524994807
tolts,-9.525054101
rawns,-9.52572944
rakee,-9.526903423
bobol,-9.527159339
midgy,-9.527922675
kypes,-9.528356667
